order_id,customer_id,prospect_id,order_date,market,acquisition_channel,category,order_status,gross_revenue,discount_amount,refund_amount,product_cost,delivery_cost,payment_cost,fulfillment_cost,attributed_marketing_cost,net_revenue,contribution_margin
O001629,C01155,P03769,2025-08-04,LV,Organic Search,Sports,completed,66.71,3.34,0,38.82,3.94,1.4,2.3,6.07,63.37,10.84
O001630,C01156,P03772,2025-03-12,LT,Organic Search,Pet Care,completed,30.73,0.0,0,16.2,5.04,0.75,2.21,6.3,30.73,0.23
O001631,C01157,P03775,2025-02-05,LT,Paid Search,Home,completed,65.51,4.59,0,36.79,6.08,1.38,2.16,19.92,60.92,-5.41
O001632,C01158,P03777,2025-08-25,LV,Paid Search,Electronics,completed,115.52,0.0,0,78.72,4.33,2.28,2.62,22.43,115.52,5.14
O001633,C01159,P03782,2025-03-07,LT,Paid Social,Pet Care,completed,32.05,0.0,0,17.16,4.62,0.78,2.45,27.65,32.05,-20.61
O001634,C01160,P03786,2025-07-26,LT,Paid Social,Pet Care,completed,30.62,1.53,0,16.64,5.02,0.75,2.14,22.96,29.09,-18.42
O001635,C01161,P03788,2025-05-22,LT,Paid Search,Home,completed,88.31,4.42,0,52.35,5.58,1.79,2.13,15.3,83.89,6.74
O001636,C01161,P03788,2025-07-01,LT,Paid Search,Beauty,completed,46.08,0.0,39.14,20.61,6.07,1.03,2.76,0.46,6.94,-23.99
O001637,C01162,P03791,2025-10-09,LV,CRM,Home,completed,77.32,5.41,0,44.4,5.56,1.59,2.26,4.19,71.91,13.91
O001638,C01163,P03795,2025-02-24,LT,Paid Social,Pet Care,completed,23.01,2.3,0,12.12,5.16,0.61,2.54,31.3,20.71,-31.02
O001639,C01164,P03798,2025-10-15,LV,CRM,Beauty,completed,25.94,0.0,0,11.78,3.94,0.67,2.03,4.26,25.94,3.26
O001640,C01165,P03800,2025-06-22,LT,Organic Search,Electronics,completed,81.23,0.0,0,55.56,4.35,1.66,2.03,5.57,81.23,12.06
O001641,C01165,P03800,2025-07-14,LT,Organic Search,Sports,completed,12,1.2,0,7.24,5.56,0.42,2.44,0.17,10.8,-5.03
O001642,C01165,P03800,2025-08-07,LT,Organic Search,Pet Care,completed,42.0,0.0,0,21.86,5.9,0.96,2.45,0.17,42.0,10.66
O001643,C01166,P03802,2025-04-21,LV,Paid Social,Electronics,completed,91.72,0.0,0,65.77,4.06,1.85,2.31,17.57,91.72,0.16
O001644,C01167,P03803,2025-04-27,EE,Paid Social,Sports,completed,82.91,0.0,0,49.5,6.42,1.69,2.75,21.33,82.91,1.22
O001645,C01168,P03811,2025-07-13,LT,Organic Search,Home,completed,35.49,0.0,28.61,21.05,6.48,0.84,2.06,5.8,6.88,-29.35
O001646,C01169,P03814,2025-03-09,LT,CRM,Beauty,completed,34.31,0.0,0,15.83,6.33,0.82,2.79,3.95,34.31,4.59
O001647,C01169,P03814,2025-03-29,LT,CRM,Beauty,completed,34.84,0.0,0,16.14,5.19,0.83,2.04,0.12,34.84,10.52
O001648,C01170,P03815,2025-05-30,LT,Paid Social,Home,completed,38.07,1.9,0,22.07,4.57,0.89,2.45,18.9,36.17,-12.71
O001649,C01170,P03815,2025-07-13,LT,Paid Social,Pet Care,completed,25.03,0.0,0,12.54,4.45,0.65,2.55,0.57,25.03,4.27
O001650,C01170,P03815,2025-08-10,LT,Paid Social,Beauty,completed,49.23,2.46,0,21.03,4.39,1.09,1.93,0.57,46.77,17.76
O001651,C01171,P03821,2025-03-27,LT,CRM,Home,completed,49.17,4.92,0,28.3,4.34,1.09,1.9,4.35,44.25,4.27
O001652,C01172,P03826,2025-10-23,LV,CRM,Beauty,completed,39.11,1.96,0,17.45,4.84,0.9,2.01,4.44,37.15,7.51
O001653,C01173,P03827,2025-08-19,LT,Organic Search,Pet Care,completed,13.6,0.0,11.99,7.31,4.26,0.44,2.44,5.02,1.61,-17.86
O001654,C01173,P03827,2025-09-16,LT,Organic Search,Beauty,completed,37.86,0.0,0,15.99,6.51,0.88,2.22,0.15,37.86,12.11
O001655,C01174,P03831,2025-01-31,LV,CRM,Beauty,completed,12,0,0,5.26,5.09,0.42,2.04,5.44,12,-6.25
O001656,C01175,P03839,2025-06-21,LT,Organic Search,Electronics,completed,103.79,0.0,103.77,73.54,4.36,2.07,2.59,4.49,0.02,-87.03
O001657,C01176,P03844,2025-06-17,LT,CRM,Beauty,completed,31.84,3.18,0,14.45,5.4,0.77,1.99,4.08,28.66,1.97
O001658,C01177,P03846,2025-06-22,LT,CRM,Beauty,completed,34.3,0.0,0,14.43,4.5,0.82,1.98,4.31,34.3,8.26
O001659,C01178,P03851,2025-03-26,LV,Paid Search,Electronics,completed,80.97,5.67,0,57.61,5.5,1.66,1.96,21.68,75.3,-13.11
O001660,C01179,P03853,2025-06-07,LT,Paid Social,Pet Care,completed,28.41,1.42,0,14.21,4.27,0.71,1.93,17.36,26.99,-11.49
O001661,C01180,P03858,2025-09-01,LV,CRM,Sports,completed,64.56,4.52,0,38.15,4.66,1.36,2.27,4.8,60.04,8.8
O001662,C01181,P03859,2025-07-26,EE,Affiliate,Home,completed,108.31,0.0,0,60.2,7.08,2.15,2.15,17.28,108.31,19.45
O001663,C01182,P03862,2025-09-07,EE,Paid Search,Sports,completed,90.51,0.0,0,54.29,5.7,1.83,2.67,21.29,90.51,4.73
O001664,C01182,P03862,2025-10-18,EE,Paid Search,Sports,completed,62.73,0.0,0,38.52,5.46,1.33,2.16,0.64,62.73,14.62
O001665,C01183,P03865,2025-07-04,LV,Paid Search,Electronics,completed,50.48,0.0,0,36.2,3.86,1.11,2.37,20.0,50.48,-13.06
O001666,C01183,P03865,2025-08-18,LV,Paid Search,Sports,completed,22.96,1.15,0,13.28,5.04,0.61,1.94,0.6,21.81,0.34
O001667,C01183,P03865,2025-08-15,LV,Paid Search,Home,completed,12,0.6,0,6.93,3.49,0.42,2.34,0.6,11.4,-2.38
O001668,C01183,P03865,2025-09-02,LV,Paid Search,Home,completed,29.06,0.0,0,16.98,4.94,0.72,2.56,0.6,29.06,3.26
O001669,C01183,P03865,2025-12-19,LV,Paid Search,Home,completed,12.98,1.3,0,7.58,3.48,0.43,2.63,0.6,11.68,-3.04
O001670,C01183,P03865,2025-10-12,LV,Paid Search,Sports,completed,29.12,0.0,0,16.84,5.67,0.72,1.95,0.6,29.12,3.34
O001671,C01183,P03865,2025-11-07,LV,Paid Search,Home,completed,78.09,3.9,0,44.34,5.06,1.61,2.69,0.6,74.19,19.89
O001672,C01184,P03866,2025-05-07,LT,Organic Search,Home,completed,73.21,0.0,0,40.32,4.77,1.52,2.69,5.08,73.21,18.83
O001673,C01185,P03867,2025-05-14,LV,Paid Social,Pet Care,completed,24.91,0.0,0,12.74,3.01,0.65,2.5,16.26,24.91,-10.25
O001674,C01186,P03868,2025-01-15,LV,Paid Search,Pet Care,completed,43.46,0.0,0,22.56,5.54,0.98,2.41,17.81,43.46,-5.84
O001675,C01187,P03870,2025-07-15,EE,CRM,Beauty,completed,57.93,4.06,0,24.82,4.64,1.24,1.95,3.44,53.87,17.78
O001676,C01187,P03870,2025-08-19,EE,CRM,Home,completed,48.16,2.41,0,27.69,4.91,1.07,2.43,0.1,45.75,9.55
O001677,C01188,P03872,2025-04-02,LT,Paid Search,Beauty,completed,55.14,0.0,0,22.89,4.41,1.19,2.09,19.33,55.14,5.23
O001678,C01188,P03872,2025-05-19,LT,Paid Search,Beauty,completed,38.7,0.0,0,17.0,4.47,0.9,2.47,0.58,38.7,13.28
O001679,C01189,P03875,2025-09-16,LV,Paid Search,Beauty,completed,33.8,0.0,0,14.04,5.38,0.81,2.41,22.79,33.8,-11.63
O001680,C01190,P03876,2025-09-05,LT,Paid Search,Electronics,completed,58.73,4.11,0,39.76,4.53,1.26,1.92,24.92,54.62,-17.77
O001681,C01190,P03876,2025-10-06,LT,Paid Search,Home,completed,40.87,4.09,32.92,23.14,4.67,0.94,2.45,0.75,3.86,-28.09
O001682,C01191,P03877,2025-07-09,EE,Affiliate,Electronics,completed,82.06,5.74,0,55.56,4.97,1.68,1.95,13.27,76.32,-1.11
O001683,C01192,P03882,2025-08-13,EE,CRM,Sports,completed,86.7,0.0,0,53.42,7.0,1.76,2.36,5.39,86.7,16.77
O001684,C01193,P03883,2025-10-22,LT,Paid Search,Home,completed,29.03,1.45,0,15.88,5.1,0.72,2.09,16.03,27.58,-12.24
O001685,C01194,P03884,2025-10-09,LT,CRM,Beauty,completed,32.2,1.61,0,13.48,4.46,0.78,2.62,3.66,30.59,5.59
O001686,C01194,P03884,2025-10-29,LT,CRM,Pet Care,completed,44.02,2.2,0,23.95,6.19,0.99,2.61,0.11,41.82,7.97
O001687,C01195,P03886,2025-08-28,LV,Paid Search,Home,completed,44.11,2.21,0,24.05,3.79,0.99,2.43,21.64,41.9,-11.0
O001688,C01196,P03888,2025-08-01,LV,Paid Search,Sports,completed,39.77,0.0,37.26,24.83,4.64,0.92,1.99,17.72,2.51,-47.59
O001689,C01197,P03892,2025-01-22,EE,Paid Social,Electronics,completed,134.62,9.42,0,92.51,6.29,2.62,2.12,30.39,125.2,-8.73
O001690,C01197,P03892,2025-02-24,EE,Paid Social,Electronics,completed,87.33,6.11,0,62.16,5.9,1.77,2.22,0.91,81.22,8.26
O001691,C01197,P03892,2025-03-03,EE,Paid Social,Electronics,completed,159.83,11.19,0,113.47,5.08,3.08,2.71,0.91,148.64,23.39
O001692,C01198,P03897,2025-06-23,LT,Paid Search,Pet Care,completed,34.92,0.0,0,18.75,5.5,0.83,2.04,14.8,34.92,-7.0
O001693,C01199,P03899,2025-10-18,EE,Organic Search,Sports,completed,108.39,7.59,0,67.08,4.73,2.15,1.96,3.94,100.8,20.94
O001694,C01200,P03902,2025-01-31,LT,Organic Search,Pet Care,completed,22.93,0.0,0,12.11,4.06,0.61,2.71,6.8,22.93,-3.36
O001695,C01200,P03902,2025-03-02,LT,Organic Search,Home,completed,51.83,5.18,0,28.3,5.98,1.13,2.72,0.2,46.65,8.32
O001696,C01200,P03902,2025-04-15,LT,Organic Search,Pet Care,completed,34.02,3.4,0,17.81,4.78,0.81,2.27,0.2,30.62,4.75
O001697,C01200,P03902,2025-04-10,LT,Organic Search,Pet Care,completed,12,0,0,6.1,6.17,0.42,2.35,0.2,12,-3.24
O001698,C01200,P03902,2025-08-07,LT,Organic Search,Pet Care,completed,12,0,0,6.08,4.2,0.42,2.11,0.2,12,-1.01
O001699,C01201,P03909,2025-05-02,LV,Organic Search,Beauty,completed,54.01,0.0,0,24.1,5.27,1.17,2.64,4.2,54.01,16.63
O001700,C01202,P03910,2025-02-09,LV,Paid Search,Sports,completed,73.49,7.35,0,43.68,3.47,1.52,2.04,23.27,66.14,-7.84
O001701,C01203,P03912,2025-08-27,EE,Organic Search,Sports,completed,26.27,0.0,0,15.93,5.87,0.67,2.37,6.84,26.27,-5.41
O001702,C01204,P03920,2025-05-04,EE,Paid Social,Home,completed,40.88,2.04,0,22.98,4.73,0.94,2.06,24.14,38.84,-16.01
O001703,C01205,P03927,2025-03-23,LT,CRM,Home,completed,78.93,0.0,0,44.81,4.55,1.62,2.29,5.16,78.93,20.5
O001704,C01205,P03927,2025-05-03,LT,CRM,Sports,completed,32.34,0.0,0,19.13,5.98,0.78,2.45,0.15,32.34,3.85
O001705,C01206,P03928,2025-01-19,LV,Paid Search,Beauty,completed,44.99,4.5,0,20.7,4.38,1.01,2.77,22.85,40.49,-11.22
O001706,C01207,P03930,2025-04-05,LV,Paid Search,Beauty,completed,30.38,0.0,0,13.03,3.76,0.75,2.14,21.61,30.38,-10.91
O001707,C01208,P03933,2025-01-13,LT,Affiliate,Pet Care,completed,16.04,0.0,0,8.66,5.31,0.49,2.69,14.43,16.04,-15.54
O001708,C01209,P03942,2025-03-13,LV,Organic Search,Pet Care,completed,37.02,0.0,0,19.74,4.93,0.87,2.56,5.15,37.02,3.77
O001709,C01210,P03943,2025-01-16,LT,Affiliate,Sports,completed,58.3,4.08,0,34.53,4.19,1.25,2.66,19.6,54.22,-8.01
O001710,C01211,P03947,2025-01-13,LT,CRM,Home,completed,82.96,5.81,71.28,46.84,3.64,1.69,2.05,3.57,5.87,-51.92
O001711,C01212,P03950,2025-05-20,LT,Paid Search,Pet Care,completed,28.04,1.4,0,14.5,5.05,0.7,2.73,15.94,26.64,-12.28
O001712,C01213,P03951,2025-02-06,LT,Organic Search,Electronics,completed,142.03,9.94,0,98.58,6.07,2.76,2.03,5.19,132.09,17.46
O001713,C01214,P03952,2025-04-04,LT,Paid Social,Home,completed,61.03,0.0,0,35.45,3.9,1.3,2.06,21.33,61.03,-3.01
O001714,C01215,P03955,2025-06-07,LV,Paid Social,Pet Care,completed,50.16,2.51,0,25.68,4.55,1.1,2.63,17.22,47.65,-3.53
O001715,C01216,P03960,2025-02-16,LT,CRM,Home,completed,100.78,0.0,0,56.84,4.97,2.01,2.21,4.63,100.78,30.12
O001716,C01216,P03960,2025-03-20,LT,CRM,Sports,completed,12.17,0.0,0,7.3,5.37,0.42,2.01,0.14,12.17,-3.07
O001717,C01216,P03960,2025-04-19,LT,CRM,Home,completed,56.48,2.82,0,32.4,5.5,1.22,1.95,0.14,53.66,12.45
O001718,C01217,P03967,2025-02-21,LT,CRM,Beauty,completed,38.74,0.0,0,16.13,4.4,0.9,2.15,4.73,38.74,10.43
O001719,C01218,P03972,2025-05-23,LT,Paid Search,Pet Care,completed,32.21,1.61,0,16.72,5.58,0.78,2.14,13.76,30.6,-8.38
O001720,C01218,P03972,2025-06-15,LT,Paid Search,Pet Care,completed,31.02,1.55,0,16.32,3.61,0.76,2.45,0.41,29.47,5.92
O001721,C01218,P03972,2025-07-26,LT,Paid Search,Beauty,completed,60.28,6.03,0,25.75,4.08,1.29,2.77,0.41,54.25,19.95
O001722,C01219,P03973,2025-04-03,EE,Affiliate,Electronics,completed,137.63,9.63,0,98.26,4.72,2.68,2.22,13.09,128.0,7.03
O001723,C01219,P03973,2025-05-18,EE,Affiliate,Electronics,completed,173.67,12.16,0,122.91,4.91,3.33,2.41,0.39,161.51,27.56
O001724,C01220,P03975,2025-07-28,LV,CRM,Beauty,completed,56.9,3.98,0,25.63,3.95,1.22,2.29,3.89,52.92,15.94
O001725,C01221,P03978,2025-07-16,LT,Paid Social,Electronics,completed,127.4,8.92,0,91.04,6.51,2.49,2.01,29.23,118.48,-12.8
O001726,C01222,P03979,2025-06-12,LV,Affiliate,Beauty,completed,31.25,0.0,0,14.0,4.0,0.76,2.4,14.8,31.25,-4.71
O001727,C01223,P03980,2025-03-06,LV,Paid Social,Beauty,completed,33.63,0.0,0,14.9,3.74,0.81,2.25,30.75,33.63,-18.82
O001728,C01224,P03981,2025-05-06,LT,Organic Search,Sports,completed,86.51,6.06,0,50.29,4.42,1.76,2.5,4.58,80.45,16.9
O001729,C01224,P03981,2025-06-15,LT,Organic Search,Beauty,completed,41.28,0.0,0,18.61,4.55,0.94,2.29,0.14,41.28,14.75
O001730,C01225,P03985,2025-08-19,LT,Paid Search,Home,completed,75.17,0.0,0,44.36,4.84,1.55,2.11,22.83,75.17,-0.52
O001731,C01226,P03988,2025-09-09,LT,Organic Search,Home,completed,72.06,7.21,0,41.77,5.46,1.5,2.78,6.23,64.85,7.11
O001732,C01227,P03989,2025-05-19,LV,Paid Search,Sports,completed,61.84,3.09,0,35.86,4.14,1.31,2.43,17.04,58.75,-2.03
O001733,C01227,P03989,2025-06-30,LV,Paid Search,Beauty,completed,62.65,3.13,0,27.66,5.36,1.33,2.55,0.51,59.52,22.11
O001734,C01228,P03993,2025-09-24,LV,Affiliate,Home,completed,57.16,4.0,0,33.05,4.12,1.23,2.07,18.48,53.16,-5.79
O001735,C01229,P03996,2025-03-10,LT,Paid Search,Beauty,completed,24.8,0.0,0,11.2,3.61,0.65,2.36,17.04,24.8,-10.06
O001736,C01229,P03996,2025-04-02,LT,Paid Search,Beauty,completed,43.75,0.0,0,18.46,4.7,0.99,2.09,0.51,43.75,17.0
O001737,C01230,P04000,2025-06-22,LV,Paid Search,Home,completed,71.88,5.03,0,41.13,4.64,1.49,1.92,20.13,66.85,-2.46
O001738,C01231,P04003,2025-09-27,LV,CRM,Electronics,completed,147.91,0.0,0,107.02,3.79,2.86,2.33,5.05,147.91,26.86
O001739,C01232,P04004,2025-10-03,LV,Organic Search,Sports,completed,84.47,5.91,0,52.74,4.34,1.72,2.67,6.08,78.56,11.01
O001740,C01233,P04005,2025-10-12,EE,Paid Search,Home,completed,78.43,0.0,0,46.48,6.54,1.61,2.31,15.2,78.43,6.29
O001741,C01234,P04006,2025-01-12,LT,CRM,Electronics,completed,94.66,4.73,0,66.58,5.21,1.9,2.68,5.15,89.93,8.41
O001742,C01235,P04007,2025-01-22,LV,Organic Search,Sports,completed,57.48,4.02,0,35.8,4.41,1.23,2.01,6.58,53.46,3.43
O001743,C01235,P04007,2025-02-28,LV,Organic Search,Sports,completed,57.91,4.05,0,34.17,3.6,1.24,2.5,0.2,53.86,12.15
O001744,C01235,P04007,2025-04-16,LV,Organic Search,Beauty,completed,32.26,1.61,0,13.73,4.19,0.78,2.19,0.2,30.65,9.56
O001745,C01235,P04007,2025-06-09,LV,Organic Search,Electronics,completed,41.21,0.0,0,28.92,4.49,0.94,1.94,0.2,41.21,4.72
O001746,C01236,P04008,2025-07-29,EE,Paid Social,Home,completed,12,0.6,0,6.6,6.74,0.42,2.29,28.59,11.4,-33.24
O001747,C01237,P04010,2025-03-17,LT,Organic Search,Pet Care,completed,20.1,2.01,0,10.05,5.06,0.56,2.44,5.96,18.09,-5.98
O001748,C01238,P04011,2025-10-17,LT,Affiliate,Pet Care,completed,20.12,1.01,0,10.68,4.58,0.56,2.55,12.49,19.11,-11.75
O001749,C01239,P04013,2025-07-31,LV,Paid Social,Electronics,completed,65.41,4.58,0,44.16,3.54,1.38,2.78,24.68,60.83,-15.71
O001750,C01239,P04013,2025-08-22,LV,Paid Social,Beauty,completed,27.56,0.0,0,11.48,3.51,0.7,2.59,0.74,27.56,8.54
O001751,C01240,P04017,2025-08-22,LV,Paid Social,Home,completed,90.25,0.0,0,52.85,5.38,1.82,1.99,27.39,90.25,0.82
O001752,C01241,P04018,2025-08-30,LT,Paid Search,Pet Care,completed,12,0,0,6.54,4.53,0.42,2.18,21.98,12,-23.65
O001753,C01242,P04020,2025-01-13,EE,Organic Search,Sports,completed,99.76,6.98,0,58.15,5.18,2.0,2.66,4.77,92.78,20.02
O001754,C01243,P04023,2025-10-26,LT,Paid Social,Beauty,completed,38.65,1.93,0,16.98,4.52,0.9,2.11,20.1,36.72,-7.89
O001755,C01244,P04027,2025-10-23,LV,Paid Search,Beauty,completed,34.59,0.0,34.11,15.87,3.6,0.82,2.71,15.91,0.48,-38.43
O001756,C01244,P04027,2025-11-15,LV,Paid Search,Beauty,completed,51.3,0.0,0,21.92,4.46,1.12,2.63,0.48,51.3,20.69
O001757,C01245,P04028,2025-02-15,LV,Paid Social,Electronics,completed,119.72,8.38,0,82.6,4.05,2.35,2.55,27.9,111.34,-8.11
O001758,C01246,P04030,2025-10-16,LT,Paid Search,Sports,completed,106.71,7.47,88.36,66.08,4.75,2.12,2.12,20.99,10.88,-85.18
O001759,C01247,P04031,2025-07-01,LV,Organic Search,Pet Care,completed,32.22,0.0,0,16.8,3.54,0.78,2.68,4.99,32.22,3.43
O001760,C01248,P04036,2025-01-31,EE,Paid Search,Home,completed,61.16,0.0,0,34.27,6.05,1.3,2.76,16.76,61.16,0.02
O001761,C01248,P04036,2025-03-13,EE,Paid Search,Electronics,completed,123.13,0.0,0,86.3,5.23,2.42,2.6,0.5,123.13,26.08
O001762,C01248,P04036,2025-03-14,EE,Paid Search,Electronics,completed,172.88,0.0,0,119.17,6.12,3.31,1.95,0.5,172.88,41.83
O001763,C01249,P04037,2025-02-02,LT,Paid Search,Electronics,completed,128.54,9.0,0,92.28,4.87,2.51,2.79,21.79,119.54,-4.7
O001764,C01250,P04038,2025-08-25,LV,Organic Search,Home,completed,41.99,2.1,0,24.69,3.6,0.96,2.57,5.58,39.89,2.49
O001765,C01251,P04039,2025-05-06,LV,Organic Search,Home,completed,112.34,7.86,0,62.12,4.36,2.22,2.61,5.22,104.48,27.95
O001766,C01251,P04039,2025-06-20,LV,Organic Search,Pet Care,completed,36.7,1.84,0,19.38,3.54,0.86,2.65,0.16,34.86,8.27
O001767,C01252,P04040,2025-08-29,LT,CRM,Beauty,completed,31.02,1.55,0,14.24,4.89,0.76,2.41,4.6,29.47,2.57
O001768,C01252,P04040,2025-09-20,LT,CRM,Electronics,completed,112.86,7.9,105.02,78.6,5.72,2.23,2.19,0.14,-0.06,-88.94
O001769,C01252,P04040,2025-11-11,LT,CRM,Home,completed,30.95,1.55,0,18.26,6.18,0.76,2.08,0.14,29.4,1.98
O001770,C01252,P04040,2025-12-21,LT,CRM,Beauty,completed,21.08,0.0,0,9.24,5.36,0.58,2.07,0.14,21.08,3.69
O001771,C01253,P04042,2025-09-14,LV,Organic Search,Home,completed,62.98,0.0,0,36.48,5.19,1.33,2.51,5.01,62.98,12.46
O001772,C01254,P04043,2025-01-08,EE,Paid Search,Beauty,completed,36.97,1.85,26.63,16.82,4.87,0.87,1.97,19.69,8.49,-35.73
O001773,C01255,P04045,2025-03-13,LV,Organic Search,Beauty,completed,36.35,3.64,0,15.7,5.28,0.85,2.16,5.25,32.71,3.47
O001774,C01256,P04063,2025-02-09,LT,CRM,Home,completed,67.53,0.0,0,39.03,4.09,1.42,2.48,4.31,67.53,16.2
O001775,C01257,P04064,2025-09-15,LV,Paid Social,Sports,completed,107.57,7.53,0,66.28,4.07,2.14,2.76,22.11,100.04,2.68
O001776,C01258,P04067,2025-09-21,LV,Paid Search,Home,completed,72.12,3.61,51.77,39.98,5.54,1.5,2.24,20.96,16.74,-53.48
O001777,C01259,P04068,2025-08-24,LT,Affiliate,Sports,completed,83.16,5.82,0,50.27,4.65,1.7,2.41,14.38,77.34,3.93
O001778,C01260,P04074,2025-06-17,LV,CRM,Electronics,completed,140.93,9.87,0,100.09,4.15,2.74,2.44,3.75,131.06,17.89
O001779,C01261,P04076,2025-07-03,LT,CRM,Beauty,completed,28.42,0.0,0,12.26,5.16,0.71,2.59,4.57,28.42,3.13
O001780,C01262,P04078,2025-02-04,LV,CRM,Sports,completed,65.81,6.58,0,40.07,4.9,1.38,2.57,4.24,59.23,6.07
O001781,C01262,P04078,2025-03-03,LV,CRM,Sports,completed,59.61,0.0,0,36.62,4.01,1.27,2.49,0.13,59.61,15.09
O001782,C01263,P04081,2025-10-05,LV,Paid Social,Electronics,completed,112.37,11.24,0,80.59,3.67,2.22,1.9,26.1,101.13,-13.35
O001783,C01263,P04081,2025-11-21,LV,Paid Social,Electronics,completed,94.06,6.58,0,68.03,4.43,1.89,2.59,0.78,87.48,9.76
O001784,C01264,P04082,2025-10-21,LT,CRM,Sports,completed,65.47,3.27,53.3,38.66,4.66,1.38,1.94,3.79,8.9,-41.53
O001785,C01265,P04089,2025-02-23,LV,Paid Social,Home,completed,75.95,3.8,0,41.77,5.64,1.57,2.16,24.27,72.15,-3.26
O001786,C01266,P04090,2025-02-17,LT,Affiliate,Beauty,completed,19.01,1.9,0,8.15,5.74,0.54,2.23,20.06,17.11,-19.61
O001787,C01267,P04091,2025-06-20,LV,Paid Social,Electronics,completed,71.53,5.01,0,50.32,2.98,1.49,2.16,22.85,66.52,-13.28
O001788,C01268,P04104,2025-05-21,LV,Affiliate,Beauty,completed,36.84,0.0,0,15.98,3.55,0.86,2.05,15.33,36.84,-0.93
O001789,C01269,P04108,2025-01-04,LV,Paid Search,Pet Care,completed,22.51,1.13,0,11.75,4.62,0.61,2.18,18.67,21.38,-16.45
O001790,C01269,P04108,2025-02-13,LV,Paid Search,Pet Care,completed,46.36,0.0,0,23.68,5.46,1.03,2.64,0.56,46.36,12.99
O001791,C01270,P04115,2025-08-21,LV,CRM,Beauty,completed,35.06,1.75,0,15.3,4.0,0.83,2.54,4.46,33.31,6.18
O001792,C01270,P04115,2025-10-05,LV,CRM,Home,completed,60.62,0.0,0,35.83,5.28,1.29,1.95,0.13,60.62,16.14
O001793,C01271,P04120,2025-08-11,LT,Organic Search,Electronics,completed,77.48,0.0,0,52.63,6.31,1.59,2.48,6.62,77.48,7.85
O001794,C01271,P04120,2025-09-12,LT,Organic Search,Beauty,completed,42.0,0.0,0,18.61,5.32,0.96,2.38,0.2,42.0,14.53
O001795,C01271,P04120,2025-10-24,LT,Organic Search,Beauty,completed,34.92,0.0,0,15.21,4.59,0.83,2.22,0.2,34.92,11.87
O001796,C01272,P04124,2025-05-15,LV,Organic Search,Home,completed,73.71,7.37,0,42.35,5.13,1.53,2.38,3.7,66.34,11.25
O001797,C01272,P04124,2025-06-17,LV,Organic Search,Sports,completed,97.24,9.72,0,58.02,4.1,1.95,2.2,0.11,87.52,21.14
O001798,C01272,P04124,2025-06-26,LV,Organic Search,Home,completed,91.76,9.18,0,54.23,3.53,1.85,2.08,0.11,82.58,20.78
O001799,C01272,P04124,2025-09-09,LV,Organic Search,Sports,completed,92.73,0.0,0,55.05,4.56,1.87,2.77,0.11,92.73,28.37
O001800,C01273,P04126,2025-08-30,LT,Organic Search,Sports,completed,57.31,4.01,42.87,34.36,4.24,1.23,1.95,5.99,10.43,-37.34
O001801,C01273,P04126,2025-09-22,LT,Organic Search,Home,completed,52.87,0.0,0,30.42,5.03,1.15,2.65,0.18,52.87,13.44
O001802,C01274,P04128,2025-08-08,LT,Paid Search,Electronics,completed,96.8,6.78,0,67.97,5.69,1.94,2.47,22.87,90.02,-10.92
O001803,C01274,P04128,2025-09-13,LT,Paid Search,Electronics,completed,60.49,4.23,54.98,43.19,5.38,1.29,2.7,0.69,1.28,-51.97
O001804,C01275,P04131,2025-04-19,EE,Organic Search,Pet Care,completed,22.18,0.0,0,11.54,4.99,0.6,2.79,4.1,22.18,-1.84
O001805,C01276,P04133,2025-06-22,EE,Organic Search,Pet Care,completed,29.46,1.47,0,15.24,5.26,0.73,2.72,5.01,27.99,-0.97
O001806,C01277,P04136,2025-09-06,LV,Organic Search,Pet Care,completed,19.67,0.0,0,10.65,3.7,0.55,2.77,6.19,19.67,-4.19
O001807,C01277,P04136,2025-09-29,LV,Organic Search,Pet Care,completed,12,0.6,0,6.38,3.71,0.42,2.08,0.19,11.4,-1.38
O001808,C01277,P04136,2025-11-19,LV,Organic Search,Pet Care,completed,35.95,0.0,0,18.52,5.26,0.85,2.74,0.19,35.95,8.39
O001809,C01278,P04141,2025-09-20,LV,Paid Search,Pet Care,completed,40.85,2.04,0,20.7,4.11,0.94,2.57,20.29,38.81,-9.8
O001810,C01279,P04142,2025-07-05,LV,Paid Search,Beauty,completed,47.92,0.0,0,20.42,4.35,1.06,1.98,15.06,47.92,5.05
O001811,C01280,P04146,2025-04-23,LV,Paid Social,Home,completed,54.91,2.75,0,31.72,4.73,1.19,2.74,25.05,52.16,-13.27
O001812,C01281,P04150,2025-05-27,LV,Affiliate,Pet Care,completed,40.32,4.03,0,20.48,5.19,0.93,2.26,15.09,36.29,-7.66
O001813,C01282,P04159,2025-09-23,LT,Affiliate,Electronics,completed,178.14,0.0,0,128.2,4.46,3.41,2.29,16.51,178.14,23.27
O001814,C01282,P04159,2025-11-09,LT,Affiliate,Electronics,completed,78.86,3.94,63.74,56.75,5.26,1.62,1.95,0.5,11.18,-54.9
O001815,C01282,P04159,2025-11-20,LT,Affiliate,Home,completed,54.38,5.44,0,30.9,3.76,1.18,2.02,0.5,48.94,10.58
O001816,C01283,P04164,2025-09-10,EE,Affiliate,Home,completed,47.08,0.0,0,26.28,6.89,1.05,2.79,18.47,47.08,-8.4
